user_id;service_name;service_category;price_min;price_max;date_of_payment;number_of_payments
2825;Boro;Water Supplier;35;70;28;5
2826;App Store;Store;5;20;27;5
2826;Amazon Prime;Amazon;13;13;12;2
2826;PlayStation Now;Games;10;10;25;8
2826;Microsoft Xbox Game Pass;Games;10;10;23;7
2826;Amazon Prime Video;Video Streaming;9;9;28;12
2826;Amazon Music;Music;8;8;6;4
2826;Boro;Water Supplier;35;70;17;5
2827;Disney+;Video Streaming;7;7;13;6
2827;Spotify;Music;10;10;10;8
2827;Get Food;Food;12;12;8;12
2827;Birto;Water Supplier;35;65;8;9
2827;Clean Me;House;56;56;1;9
2828;Amazon Prime;Amazon;13;13;22;8
2828;PlayStation Now;Games;10;10;27;4
2828;Microsoft Xbox Game Pass;Games;10;10;22;3
2828;Disney+;Video Streaming;7;7;14;5
2828;Spotify;Music;10;10;14;11
2828;Arialo;Water Supplier;30;60;24;10
2829;YouTube;Video Streaming;12;12;14;7
2829;App Store;Store;5;20;1;6
2829;Amazon Prime;Amazon;13;13;14;6
2829;Microsoft Xbox Game Pass;Games;10;10;24;6
2829;Boro;Water Supplier;35;70;26;6
2830;Amazon Prime;Amazon;13;13;19;5
2830;New York Times;Digital Magazine;4;4;4;12
2830;Disney+;Video Streaming;7;7;26;12
2830;Spotify;Music;10;10;16;5
2830;Birto;Water Supplier;35;65;8;10
2831;App Store;Store;5;20;7;9
2831;Nintendo Switch Online;Games;4;4;26;4
2831;Disney+;Video Streaming;7;7;8;2
2831;Spotify;Music;10;10;23;7
2831;Boro;Water Supplier;35;70;21;6
2832;App Store;Store;5;20;17;7
2832;Amazon Prime;Amazon;13;13;17;11
2832;Sony PlayStation Plus;Games;7;7;24;3
2832;Spotify;Music;10;10;7;8
2832;Arialo;Water Supplier;30;60;14;11
2833;App Store;Store;5;20;26;4
2833;Amazon Prime;Amazon;13;13;17;10
2833;Financial Times;Digital Magazine;12;12;16;9
2833;Cooorsera;Online Education;8;8;4;11
2833;Google Play Music;Music;10;10;6;2
2833;Deliveroo Plus;Food;14;14;25;11
2833;Boro;Water Supplier;35;70;5;3
2834;Microsoft Xbox Game Pass;Games;10;10;16;7
2834;Amazon Prime Video;Video Streaming;9;9;7;7
2834;Spotify;Music;10;10;14;5
2834;Birto;Water Supplier;35;65;3;11
2835;App Store;Store;5;20;22;9
2835;Amazon Prime;Amazon;13;13;14;7
2835;Wall Street Journal;Digital Magazine;20;20;6;6
2835;Spotify;Music;10;10;3;7
2835;Boro;Water Supplier;35;70;24;7
2836;Amazon Prime;Amazon;13;13;2;7
2836;New York Times;Digital Magazine;4;4;10;9
2836;Netflix;Video Streaming;14;14;2;6
2836;Amazon Music;Music;8;8;11;9
2836;Deliveroo Plus;Food;14;14;21;2
2836;Boro;Water Supplier;35;70;28;12
2837;App Store;Store;5;20;25;4
2837;Financial Times;Digital Magazine;12;12;20;10
2837;Disney+;Video Streaming;7;7;14;8
2837;Boro;Water Supplier;35;70;15;7
2838;YouTube;Video Streaming;12;12;24;8
2838;Netflix;Video Streaming;14;14;25;9
2838;Spotify;Music;10;10;23;9
2838;Boro;Water Supplier;35;70;13;5
2839;App Store;Store;5;20;17;7
2839;Amazon Prime;Amazon;13;13;25;2
2839;Doc Online;Health;10;24;1;11
2839;Cutie;Beauty;12;12;6;2
2839;Netflix;Video Streaming;14;14;20;8
2839;Spotify;Music;10;10;23;4
2839;Birto;Water Supplier;35;65;24;12
2840;App Store;Store;5;20;17;5
2840;Nintendo Switch Online;Games;4;4;24;12
2840;Netflix;Video Streaming;14;14;2;4
2840;Amazon Music;Music;8;8;28;2
2840;Birto;Water Supplier;35;65;28;8
2841;Amazon Prime;Amazon;13;13;6;11
2841;Fitness+;Health;8;8;20;4
2841;Sony PlayStation Plus;Games;7;7;27;5
2841;Spotify;Music;10;10;7;8
2841;Birto;Water Supplier;35;65;13;12
2842;App Store;Store;5;20;2;12
2842;Amazon Prime;Amazon;13;13;9;12
2842;Microsoft Xbox Game Pass;Games;10;10;17;7
2842;Netflix;Video Streaming;14;14;11;4
2842;Birto;Water Supplier;35;65;14;11
2843;App Store;Store;5;20;11;12
2843;New York Times;Digital Magazine;4;4;22;11
2843;Cooorsera;Online Education;8;8;17;2
2843;Netflix;Video Streaming;14;14;20;3
2843;Amazon Music;Music;8;8;7;7
2843;Birto;Water Supplier;35;65;15;7
2844;App Store;Store;5;20;2;6
2844;Amazon Prime;Amazon;13;13;6;11
2844;Nintendo Switch Online;Games;4;4;27;12
2844;Disney+;Video Streaming;7;7;8;7
2844;Spotify;Music;10;10;22;8
2844;Arialo;Water Supplier;30;60;25;12
2845;App Store;Store;5;20;9;7
2845;Amazon Prime;Amazon;13;13;11;10
2845;Sony PlayStation Plus;Games;7;7;23;11
2845;Amazon Prime Video;Video Streaming;9;9;12;8
2845;Spotify;Music;10;10;3;11
2845;Deliveroo Plus;Food;14;14;12;9
2845;Boro;Water Supplier;35;70;8;5
2846;App Store;Store;5;20;11;6
2846;Twitch Prime;Games;11;11;19;6
2846;Nintendo Switch Online;Games;4;4;2;5
2846;Netflix;Video Streaming;14;14;22;3
2846;Spotify;Music;10;10;13;3
2846;Arialo;Water Supplier;30;60;14;3
2847;App Store;Store;5;20;20;6
2847;Financial Times;Digital Magazine;12;12;24;12
2847;Netflix;Video Streaming;14;14;9;3
2847;Deliveroo Plus;Food;14;14;15;2
2847;Birto;Water Supplier;35;65;25;5
2848;YouTube;Video Streaming;12;12;4;8
2848;Amazon Prime;Amazon;13;13;1;2
2848;Nintendo Switch Online;Games;4;4;26;11
2848;Disney+;Video Streaming;7;7;17;7
2848;Spotify;Music;10;10;6;6
2848;Get Food;Food;12;12;4;12
2848;Arialo;Water Supplier;30;60;23;3
2849;App Store;Store;5;20;1;2
2849;Wall Street Journal;Digital Magazine;20;20;26;9
2849;Netflix;Video Streaming;14;14;19;12
2849;Spotify;Music;10;10;9;9
2849;Birto;Water Supplier;35;65;4;9
2850;App Store;Store;5;20;1;3
2850;Amazon Prime;Amazon;13;13;1;2
2850;Wall Street Journal;Digital Magazine;20;20;3;9
2850;Netflix;Video Streaming;14;14;19;4
2850;Spotify;Music;10;10;20;9
2850;Boro;Water Supplier;35;70;19;4
2851;Amazon Prime;Amazon;13;13;27;11
2851;Microsoft Xbox Game Pass;Games;10;10;27;11
2851;Spotify;Music;10;10;26;5
2851;Birto;Water Supplier;35;65;21;4
2852;Financial Times;Digital Magazine;12;12;22;7
2852;Cooorsera;Online Education;8;8;1;3
2852;Netflix;Video Streaming;14;14;8;3
2852;Spotify;Music;10;10;23;5
2852;Birto;Water Supplier;35;65;12;7
2853;App Store;Store;5;20;19;4
2853;Amazon Prime;Amazon;13;13;3;5
2853;Fitness+;Health;8;8;4;11
2854;YouTube;Video Streaming;12;12;9;7
2854;Amazon Prime;Amazon;13;13;8;2
2854;Microsoft Xbox Game Pass;Games;10;10;7;9
2854;Cooorsera;Online Education;8;8;14;6
2854;Netflix;Video Streaming;14;14;23;3
2854;Google Play Music;Music;10;10;8;2
2854;Birto;Water Supplier;35;65;18;5
2855;Amazon Prime;Amazon;13;13;5;11
2855;Month of Cloth;Cloth;30;30;15;11
2855;Nintendo Switch Online;Games;4;4;10;9
2855;Amazon Prime Video;Video Streaming;9;9;10;11
2855;Boro;Water Supplier;35;70;2;4
2856;App Store;Store;5;20;5;12
2856;Amazon Prime;Amazon;13;13;15;11
2856;Fitness+;Health;8;8;24;3
2856;New York Times;Digital Magazine;4;4;12;9
2856;Amazon Prime Video;Video Streaming;9;9;26;5
2856;Birto;Water Supplier;35;65;1;6
2857;Financial Times;Digital Magazine;12;12;24;12
2857;Netflix;Video Streaming;14;14;26;5
2857;Spotify;Music;10;10;23;9
2857;Deliveroo Plus;Food;14;14;24;3
2857;Boro;Water Supplier;35;70;18;2
2858;App Store;Store;5;20;13;7
2858;Amazon Prime;Amazon;13;13;12;6
2858;Financial Times;Digital Magazine;12;12;12;7
2858;Cooorsera;Online Education;8;8;1;6
2858;Netflix;Video Streaming;14;14;7;11
2858;Spotify;Music;10;10;7;5
2858;Boro;Water Supplier;35;70;23;11
2859;Amazon Prime;Amazon;13;13;16;11
2859;Microsoft Xbox Game Pass;Games;10;10;22;11
2859;Cooorsera;Online Education;8;8;7;11
2859;Netflix;Video Streaming;14;14;22;3
2859;Arialo;Water Supplier;30;60;12;11
2860;App Store;Store;5;20;1;11
2860;Amazon Prime;Amazon;13;13;20;11
2860;New York Times;Digital Magazine;4;4;28;11
2860;Netflix;Video Streaming;14;14;14;4
2860;Birto;Water Supplier;35;65;3;12
2861;App Store;Store;5;20;12;8
2861;Amazon Prime;Amazon;13;13;28;11
2861;Wall Street Journal;Digital Magazine;20;20;21;8
2861;Netflix;Video Streaming;14;14;16;10
2861;Birto;Water Supplier;35;65;3;3
2862;Amazon Prime;Amazon;13;13;7;10
2862;Wall Street Journal;Digital Magazine;20;20;27;2
2862;Disney+;Video Streaming;7;7;4;3
2862;Spotify;Music;10;10;13;5
2862;Boro;Water Supplier;35;70;20;12
2863;Amazon Prime;Amazon;13;13;27;5
2863;Lora;Beauty;15;15;28;3
2863;Netflix;Video Streaming;14;14;18;11
2863;Birto;Water Supplier;35;65;23;5
2864;Fitness+;Health;8;8;7;3
2864;Nintendo Switch Online;Games;4;4;16;3
2864;Cooorsera;Online Education;8;8;27;2
2864;Netflix;Video Streaming;14;14;12;3
2864;Spotify;Music;10;10;25;5
2864;Arialo;Water Supplier;30;60;23;3
2865;App Store;Store;5;20;26;2
2865;Sony PlayStation Plus;Games;7;7;24;10
2865;Cooorsera;Online Education;8;8;12;6
2865;Disney+;Video Streaming;7;7;7;5
2865;Spotify;Music;10;10;21;11
2865;Arialo;Water Supplier;30;60;18;8
2866;App Store;Store;5;20;24;9
2866;Amazon Prime;Amazon;13;13;19;5
2866;Nintendo Switch Online;Games;4;4;10;5
2866;Netflix;Video Streaming;14;14;8;2
2866;Birto;Water Supplier;35;65;26;5
2867;App Store;Store;5;20;7;7
2867;Amazon Prime;Amazon;13;13;6;6
2867;Home Chief;Food;60;60;12;7
2867;Wall Street Journal;Digital Magazine;20;20;24;10
2867;Learn Now;Online Education;12;12;6;10
2867;Netflix;Video Streaming;14;14;20;11
2867;Spotify;Music;10;10;5;12
2867;Deliveroo Plus;Food;14;14;6;9
2867;Arialo;Water Supplier;30;60;19;11
2868;App Store;Store;5;20;21;11
2868;Amazon Prime;Amazon;13;13;8;7
2868;Microsoft Xbox Game Pass;Games;10;10;17;2
2868;Netflix;Video Streaming;14;14;25;3
2868;Spotify;Music;10;10;19;2
2868;Get Food;Food;12;12;17;6
2868;Birto;Water Supplier;35;65;20;8
2869;App Store;Store;5;20;18;8
2869;Nintendo Switch Online;Games;4;4;6;2
2869;Netflix;Video Streaming;14;14;3;11
2869;Birto;Water Supplier;35;65;18;11
2870;YouTube;Video Streaming;12;12;19;5
2870;Financial Times;Digital Magazine;12;12;9;5
2870;Spotify;Music;10;10;15;9
2870;Deliveroo Plus;Food;14;14;5;2
2870;Boro;Water Supplier;35;70;28;4
2871;App Store;Store;5;20;7;3
2871;Amazon Prime;Amazon;13;13;5;3
2871;Nintendo Switch Online;Games;4;4;28;3
2871;Disney+;Video Streaming;7;7;13;12
2871;Arialo;Water Supplier;30;60;20;8
2872;Nintendo Switch Online;Games;4;4;1;8
2872;Netflix;Video Streaming;14;14;18;7
2872;Amazon Music;Music;8;8;23;3
2872;Birto;Water Supplier;35;65;5;3
2873;App Store;Store;5;20;24;7
2873;PlayStation Now;Games;10;10;7;2
2873;Microsoft Xbox Game Pass;Games;10;10;19;4
2873;Disney+;Video Streaming;7;7;15;7
2873;Boro;Water Supplier;35;70;12;11
2874;Amazon Prime;Amazon;13;13;4;7
2874;Cutie;Beauty;12;12;2;11
2874;Netflix;Video Streaming;14;14;26;5
2874;Amazon Music;Music;8;8;11;9
2874;Boro;Water Supplier;35;70;8;6
2875;Learn Now;Online Education;12;12;23;6
2875;Netflix;Video Streaming;14;14;3;5
2875;Spotify;Music;10;10;20;12
2875;Birto;Water Supplier;35;65;19;8
2876;YouTube;Video Streaming;12;12;22;10
2876;App Store;Store;5;20;28;5
2876;Fitness+;Health;8;8;23;10
2876;Sony PlayStation Plus;Games;7;7;26;11
2876;Cooorsera;Online Education;8;8;24;4
2876;Netflix;Video Streaming;14;14;22;6
2876;Spotify;Music;10;10;16;12
2876;Arialo;Water Supplier;30;60;26;7
2877;Sephora Play;Beauty;16;16;25;2
2877;Amazon Prime Video;Video Streaming;9;9;16;5
2877;Amazon Music;Music;8;8;11;5
2877;Arialo;Water Supplier;30;60;12;7
2878;App Store;Store;5;20;24;11
2878;Fitness+;Health;8;8;21;9
2878;New York Times;Digital Magazine;4;4;10;11
2878;Cooorsera;Online Education;8;8;8;5
2878;Netflix;Video Streaming;14;14;12;8
2878;Spotify;Music;10;10;8;9
2878;Arialo;Water Supplier;30;60;7;12
2879;Amazon Prime;Amazon;13;13;10;5
2879;PlayStation Now;Games;10;10;28;10
2879;Microsoft Xbox Game Pass;Games;10;10;24;8
2879;Learn Now;Online Education;12;12;8;8
2879;Netflix;Video Streaming;14;14;18;7
2879;Spotify;Music;10;10;27;5
2879;Arialo;Water Supplier;30;60;4;3
2880;App Store;Store;5;20;22;6
2880;Amazon Prime;Amazon;13;13;8;9
2880;Nintendo Switch Online;Games;4;4;4;11
2880;Netflix;Video Streaming;14;14;19;8
2880;Spotify;Music;10;10;25;7
2880;Get Food;Food;12;12;10;3
2880;Birto;Water Supplier;35;65;21;10
2881;Amazon Prime;Amazon;13;13;2;11
2881;Sony PlayStation Plus;Games;7;7;22;5
2881;Netflix;Video Streaming;14;14;9;3
2881;Spotify;Music;10;10;26;10
2881;Birto;Water Supplier;35;65;17;6
2882;Amazon Prime;Amazon;13;13;7;9
2882;Sephora Play;Beauty;16;16;3;9
2882;Netflix;Video Streaming;14;14;22;5
2882;Arialo;Water Supplier;30;60;22;8
2883;Amazon Prime;Amazon;13;13;18;5
2884;Amazon Prime;Amazon;13;13;5;9
2884;Sony PlayStation Plus;Games;7;7;7;12
2884;Learn Now;Online Education;12;12;24;12
2884;Amazon Prime Video;Video Streaming;9;9;17;9
2884;Spotify;Music;10;10;14;5
2884;Boro;Water Supplier;35;70;13;12
2885;App Store;Store;5;20;27;4
2885;Amazon Prime;Amazon;13;13;12;11
2885;New York Times;Digital Magazine;4;4;1;10
2885;Disney+;Video Streaming;7;7;21;4
2885;Get Food;Food;12;12;15;6
2885;Birto;Water Supplier;35;65;6;4
2886;YouTube;Video Streaming;12;12;6;2
2886;App Store;Store;5;20;25;3
2886;Netflix;Video Streaming;14;14;22;5
2886;Arialo;Water Supplier;30;60;4;5
2887;App Store;Store;5;20;12;5
2887;Amazon Prime;Amazon;13;13;11;2
2887;Fitness+;Health;8;8;5;5
2887;Microsoft Xbox Game Pass;Games;10;10;16;12
2887;Amazon Prime Video;Video Streaming;9;9;27;8
2887;Spotify;Music;10;10;4;8
2887;Get Food;Food;12;12;13;9
2887;Arialo;Water Supplier;30;60;8;4
2888;YouTube;Video Streaming;12;12;2;7
2888;Fitness+;Health;8;8;21;6
2888;Nintendo Switch Online;Games;4;4;4;9
2888;Disney+;Video Streaming;7;7;19;10
2888;Spotify;Music;10;10;21;10
2888;Birto;Water Supplier;35;65;15;2
2889;Amazon Prime;Amazon;13;13;16;7
2889;Nintendo Switch Online;Games;4;4;16;12
2889;Cooorsera;Online Education;8;8;7;8
2889;Google Play Music;Music;10;10;6;10
2889;Birto;Water Supplier;35;65;24;12
2890;Sony PlayStation Plus;Games;7;7;19;5
2890;Amazon Prime Video;Video Streaming;9;9;24;8
2890;Birto;Water Supplier;35;65;3;9
2891;App Store;Store;5;20;18;3
2891;Amazon Prime;Amazon;13;13;8;6
2891;Nintendo Switch Online;Games;4;4;23;6
2891;Disney+;Video Streaming;7;7;2;9
2891;Spotify;Music;10;10;9;11
2891;Birto;Water Supplier;35;65;16;8
2892;App Store;Store;5;20;7;4
2892;Amazon Prime;Amazon;13;13;18;12
2892;Sephora Play;Beauty;16;16;16;12
2892;Cutie;Beauty;12;12;2;9
2892;Netflix;Video Streaming;14;14;7;7
2892;Spotify;Music;10;10;24;11
2892;Boro;Water Supplier;35;70;10;10
2893;App Store;Store;5;20;7;5
2893;Amazon Prime;Amazon;13;13;14;4
2893;Doc Online;Health;10;24;13;6
2893;New York Times;Digital Magazine;4;4;25;12
2893;Learn Now;Online Education;12;12;1;8
2893;Netflix;Video Streaming;14;14;14;12
2893;Birto;Water Supplier;35;65;24;7
2894;App Store;Store;5;20;9;6
2894;Sony PlayStation Plus;Games;7;7;11;11
2894;Learn Now;Online Education;12;12;19;2
2894;Netflix;Video Streaming;14;14;3;6
2894;Spotify;Music;10;10;3;2
2894;Birto;Water Supplier;35;65;19;4
2895;Nintendo Switch Online;Games;4;4;9;4
2895;Netflix;Video Streaming;14;14;6;4
2895;Spotify;Music;10;10;27;5
2895;Arialo;Water Supplier;30;60;19;4
2896;App Store;Store;5;20;22;10
2896;Amazon Prime;Amazon;13;13;2;7
2896;Financial Times;Digital Magazine;12;12;3;5
2896;Netflix;Video Streaming;14;14;26;3
2896;Spotify;Music;10;10;25;7
2896;Birto;Water Supplier;35;65;12;5
2897;App Store;Store;5;20;16;8
2897;Corole;Beauty;13;13;15;9
2897;Netflix;Video Streaming;14;14;25;11
2897;Spotify;Music;10;10;12;2
2897;Boro;Water Supplier;35;70;1;11
2898;App Store;Store;5;20;20;6
2898;Sephora Play;Beauty;16;16;12;4
2898;Lora;Beauty;15;15;22;12
2898;Disney+;Video Streaming;7;7;16;4
2898;Spotify;Music;10;10;23;2
2898;Birto;Water Supplier;35;65;5;7
2899;Amazon Prime;Amazon;13;13;15;6
2899;Doc Online;Health;10;24;2;2
2899;Wall Street Journal;Digital Magazine;20;20;9;8
2899;Cooorsera;Online Education;8;8;24;8
2899;Netflix;Video Streaming;14;14;27;2
2899;Amazon Music;Music;8;8;25;10
2899;Arialo;Water Supplier;30;60;2;6
2900;App Store;Store;5;20;14;5
2900;Amazon Prime;Amazon;13;13;23;5
2901;Amazon Prime;Amazon;13;13;13;2
2901;Microsoft Xbox Game Pass;Games;10;10;13;4
2901;Netflix;Video Streaming;14;14;13;5
2901;Spotify;Music;10;10;23;9
2901;Birto;Water Supplier;35;65;18;3
2902;Sony PlayStation Plus;Games;7;7;5;4
2902;Amazon Prime Video;Video Streaming;9;9;1;8
2902;Spotify;Music;10;10;7;11
2902;Boro;Water Supplier;35;70;25;8
2903;Amazon Prime;Amazon;13;13;15;7
2903;New York Times;Digital Magazine;4;4;1;12
2903;Netflix;Video Streaming;14;14;22;9
2903;Spotify;Music;10;10;13;7
2903;Arialo;Water Supplier;30;60;16;9
2904;App Store;Store;5;20;7;11
2905;New York Times;Digital Magazine;4;4;9;2
2905;Netflix;Video Streaming;14;14;1;5
2905;Spotify;Music;10;10;3;9
2905;Get Food;Food;12;12;7;3
2905;Arialo;Water Supplier;30;60;28;5
2906;App Store;Store;5;20;19;2
2906;Amazon Prime;Amazon;13;13;15;7
2906;Nintendo Switch Online;Games;4;4;4;11
2906;Netflix;Video Streaming;14;14;25;9
2906;Spotify;Music;10;10;22;9
2906;Birto;Water Supplier;35;65;22;11
2907;Amazon Prime;Amazon;13;13;27;4
2907;PlayStation Now;Games;10;10;23;4
2907;Microsoft Xbox Game Pass;Games;10;10;26;8
2907;Netflix;Video Streaming;14;14;16;6
2907;Spotify;Music;10;10;27;10
2907;Arialo;Water Supplier;30;60;25;7
2908;Amazon Prime;Amazon;13;13;17;4
2908;Twitch Prime;Games;11;11;1;8
2908;Sony PlayStation Plus;Games;7;7;27;7
2908;Netflix;Video Streaming;14;14;13;10
2908;Amazon Music;Music;8;8;15;4
2908;Boro;Water Supplier;35;70;19;5
2909;Amazon Prime;Amazon;13;13;13;9
2910;Nintendo Switch Online;Games;4;4;21;8
2910;Netflix;Video Streaming;14;14;6;4
2910;Spotify;Music;10;10;2;3
2910;Birto;Water Supplier;35;65;3;2
2911;App Store;Store;5;20;23;7
2911;Amazon Prime;Amazon;13;13;10;12
2911;New York Times;Digital Magazine;4;4;2;11
2911;Netflix;Video Streaming;14;14;19;7
2911;Google Play Music;Music;10;10;13;3
2911;Birto;Water Supplier;35;65;1;10
2912;App Store;Store;5;20;9;2
2912;Amazon Prime;Amazon;13;13;17;4
2912;Sony PlayStation Plus;Games;7;7;17;6
2912;Netflix;Video Streaming;14;14;23;10
2912;Get Food;Food;12;12;6;10
2912;Arialo;Water Supplier;30;60;19;3
2913;YouTube;Video Streaming;12;12;24;12
2913;Amazon Prime;Amazon;13;13;12;5
2913;Sony PlayStation Plus;Games;7;7;13;6
2913;Netflix;Video Streaming;14;14;27;8
2913;Boro;Water Supplier;35;70;8;9
2914;Amazon Prime;Amazon;13;13;2;8
2914;Fitness+;Health;8;8;27;3
2915;App Store;Store;5;20;21;11
2915;Amazon Prime;Amazon;13;13;4;12
2915;Microsoft Xbox Game Pass;Games;10;10;27;8
2915;Amazon Prime Video;Video Streaming;9;9;27;9
2915;YouTube Music;Music;7;7;21;6
2915;Arialo;Water Supplier;30;60;18;5
2916;App Store;Store;5;20;8;9
2916;Amazon Prime;Amazon;13;13;28;10
2916;Nintendo Switch Online;Games;4;4;13;10
2916;Disney+;Video Streaming;7;7;7;12
2916;Amazon Music;Music;8;8;22;11
2916;Boro;Water Supplier;35;70;26;11
2917;App Store;Store;5;20;9;6
2917;Nintendo Switch Online;Games;4;4;18;6
2917;Cooorsera;Online Education;8;8;23;11
2917;Netflix;Video Streaming;14;14;5;11
2917;Spotify;Music;10;10;24;5
2917;Boro;Water Supplier;35;70;20;11
2918;Amazon Prime;Amazon;13;13;13;4
2919;App Store;Store;5;20;12;12
2919;Amazon Prime;Amazon;13;13;8;4
2919;Sony PlayStation Plus;Games;7;7;7;12
2919;Amazon Prime Video;Video Streaming;9;9;21;3
2919;Spotify;Music;10;10;17;2
2919;Boro;Water Supplier;35;70;13;5
2920;App Store;Store;5;20;5;5
2920;Amazon Prime;Amazon;13;13;27;7
2920;New York Times;Digital Magazine;4;4;6;5
2920;Disney+;Video Streaming;7;7;27;12
2920;Amazon Music;Music;8;8;18;5
2920;Get Food;Food;12;12;20;12
2920;Birto;Water Supplier;35;65;15;7
2921;App Store;Store;5;20;24;5
2921;Amazon Prime;Amazon;13;13;21;3
2921;New York Times;Digital Magazine;4;4;27;6
2921;Amazon Prime Video;Video Streaming;9;9;5;4
2921;Spotify;Music;10;10;3;7
2921;Birto;Water Supplier;35;65;12;6
2922;PlayStation Now;Games;10;10;10;2
2922;Microsoft Xbox Game Pass;Games;10;10;7;5
2922;Cooorsera;Online Education;8;8;25;5
2922;Boro;Water Supplier;35;70;12;8
2923;Sony PlayStation Plus;Games;7;7;22;12
2923;Netflix;Video Streaming;14;14;24;12
2923;Boro;Water Supplier;35;70;1;3
2924;Amazon Prime;Amazon;13;13;26;12
2924;Nintendo Switch Online;Games;4;4;16;4
2924;Disney+;Video Streaming;7;7;11;2
2924;Spotify;Music;10;10;17;7
2924;Boro;Water Supplier;35;70;6;9
2925;App Store;Store;5;20;14;8
2926;YouTube;Video Streaming;12;12;2;11
2926;Amazon Prime;Amazon;13;13;8;6
2926;PlayStation Now;Games;10;10;18;7
2926;Microsoft Xbox Game Pass;Games;10;10;14;11
2926;Netflix;Video Streaming;14;14;19;10
2926;Spotify;Music;10;10;20;4
2926;Arialo;Water Supplier;30;60;19;9
2927;Amazon Prime;Amazon;13;13;27;4
2927;New York Times;Digital Magazine;4;4;26;12
2927;Disney+;Video Streaming;7;7;21;9
2927;Spotify;Music;10;10;5;10
2927;Deliveroo Plus;Food;14;14;26;6
2927;Boro;Water Supplier;35;70;12;4
2927;Clean Me;House;56;56;27;7
2928;Amazon Prime;Amazon;13;13;10;7
2928;Microsoft Xbox Game Pass;Games;10;10;7;8
2928;Disney+;Video Streaming;7;7;28;12
2928;Spotify;Music;10;10;13;4
2928;Birto;Water Supplier;35;65;5;10
2929;Fitness+;Health;8;8;8;5
2930;App Store;Store;5;20;8;11
2930;Home Chief;Food;60;60;19;9
2931;App Store;Store;5;20;6;11
2931;Amazon Prime;Amazon;13;13;6;4
2931;Sony PlayStation Plus;Games;7;7;2;12
2931;Netflix;Video Streaming;14;14;19;2
2931;Spotify;Music;10;10;9;10
2931;Birto;Water Supplier;35;65;25;4
2932;App Store;Store;5;20;25;12
2932;Fitness+;Health;8;8;4;7
2932;Microsoft Xbox Game Pass;Games;10;10;3;4
2932;Netflix;Video Streaming;14;14;7;4
2932;Spotify;Music;10;10;12;12
2932;Boro;Water Supplier;35;70;4;8
2933;YouTube;Video Streaming;12;12;10;2
2933;App Store;Store;5;20;9;12
2933;Amazon Prime;Amazon;13;13;11;7
2933;Doc Online;Health;10;24;27;6
2933;Financial Times;Digital Magazine;12;12;13;8
2933;Amazon Prime Video;Video Streaming;9;9;7;7
2933;Arialo;Water Supplier;30;60;19;9
2934;App Store;Store;5;20;14;11
2934;Sephora Play;Beauty;16;16;17;5
2934;Netflix;Video Streaming;14;14;23;5
2934;Spotify;Music;10;10;23;10
2934;Boro;Water Supplier;35;70;20;6
2935;Amazon Prime;Amazon;13;13;9;11
2935;New York Times;Digital Magazine;4;4;24;9
2935;Spotify;Music;10;10;26;9
2935;Deliveroo Plus;Food;14;14;6;7
2935;Arialo;Water Supplier;30;60;27;2
2936;App Store;Store;5;20;23;2
2936;Sephora Play;Beauty;16;16;2;8
2936;Cooorsera;Online Education;8;8;27;7
2936;Netflix;Video Streaming;14;14;20;4
2936;Spotify;Music;10;10;18;7
2936;Boro;Water Supplier;35;70;20;2
2937;App Store;Store;5;20;28;4
2937;Amazon Prime;Amazon;13;13;4;4
2937;Sony PlayStation Plus;Games;7;7;27;3
2937;Netflix;Video Streaming;14;14;13;7
2937;Spotify;Music;10;10;28;3
2937;Boro;Water Supplier;35;70;2;8
2938;Amazon Prime;Amazon;13;13;17;11
2938;Sony PlayStation Plus;Games;7;7;20;5
2938;Amazon Prime Video;Video Streaming;9;9;12;8
2938;Spotify;Music;10;10;23;4
